Category,Project Name,Project Link,Creator
Art,Dragon Cuisine,https://www.kickstarter.com/projects/grumpygryphon/dragon-cuisine,Grumpy Gryphon
Art,Limited Edition Wraeththu Foiled Art Prints,https://www.kickstarter.com/projects/immanion-press/limited-edition-wraeththu-foiled-art-prints,Immanion Press
Mixed Media,"Nya Nya Neko Hard Enamel Pins, Series I",https://www.kickstarter.com/projects/gillesbone/nya-nya-neko-hard-enamel-pins-series-i,Gilles Bone
Digital Art,eXoH - Mechs and Landscapes,https://www.kickstarter.com/projects/bryngjones/exoh-mechs-and-landscapes,Bryn G Jones
Art,Eeveelutions Switch Enamel Pins!,https://www.kickstarter.com/projects/illustratorjake/eeveelutions-switch-enamel-pins,Jake Davies
Mixed Media,Lil Chick: BitOfSparklexo x SweetestCreature,https://www.kickstarter.com/projects/sweetestcreature/lil-chick-bitofsparklexo-x-sweetestcreature,SweetestCreature
Social Practice,The Cornershop,https://www.kickstarter.com/projects/sewyoursoul/the-cornershop,Lucy Sparrow
Digital Art,PRINT ZINE: Nancy Boy #1,https://www.kickstarter.com/projects/ruelumbroso/print-zine-nancy-boy-1,Rue Lumbroso
Art,SunnyCon: The 2020 Time Skip,https://www.kickstarter.com/projects/sunnyconanimeexpo/sunnycon-the-2020-time-skip,SunnyCon Anime Expo
Art,49 Darley Street,https://www.kickstarter.com/projects/604338426/49-darley-street,Darley Street Studios
Art,Halloween Kawaii Pocket Monster Pins,https://www.kickstarter.com/projects/darkdevil/halloween-kawaii-pocket-monster-pins,Dark DeviL
Art,Sailor moon Transformation enamel pin,https://www.kickstarter.com/projects/ohsojenziiferic/sailor-moon-transformation-enamel-pin,Jenzi
Illustration,Wooden Christmas Decorations,https://www.kickstarter.com/projects/catherineredgate/wooden-christmas-decorations,Catherine Redgate: Artist & Illustrator
Conceptual Art,Cosmic Kat Tarot,https://www.kickstarter.com/projects/1588289537/cosmic-kat-tarot,Kathy
Illustration,Bunnies! Enamel Pins - Series 1,https://www.kickstarter.com/projects/theofficialbunnies/bunnies-enamel-pins-series-1,Ben Williams
Illustration,Cute Watermelon Enamel Pin or Sew On Patch - Make100:,https://www.kickstarter.com/projects/birdhouse-press/make100-melon-enamel-pin-and-sew-on-patch-melonson,Rachel Barker-Jones
Digital Art,8-bit Pokemon Acrylic Charms and Stickersheets,https://www.kickstarter.com/projects/kattling/8-bit-pokemon-acrylic-charms-and-stickersheets,Kattling
Art,Wronger Rites - an artistbook of misremembered rituals,https://www.kickstarter.com/projects/1861182776/wronger-rites-an-artistbook-of-misremembered-ritua,Kirsty Whiten
Art,Nesting Habits Enamel Pins [All Stretch Goals Met!],https://www.kickstarter.com/projects/1254698233/nesting-habits-enamel-pins,malacandrax
Art,Viking Enamel Pins,https://www.kickstarter.com/projects/hocuspocuspins/viking-enamel-pins,Georgina Swift
Art,❤ Poke-love and Poke-sweets hard enamel pin collection ❤,https://www.kickstarter.com/projects/layla-ashtar/poke-love-and-poke-sweets-hard-enamel-pin-collection,Layla Ashtar
Conceptual Art,Cosmic Kat Tarot,https://www.kickstarter.com/projects/1588289537/cosmic-kat-tarot,Kathy
Illustration,Bunnies! Enamel Pins - Series 1,https://www.kickstarter.com/projects/theofficialbunnies/bunnies-enamel-pins-series-1,Ben Williams
Art,Seiren III: DEEP-FRIED,https://www.kickstarter.com/projects/seiren/seiren-iii-deep-fried,Seiren
Illustration,Where's Cthulhu? Arkham Parade,https://www.kickstarter.com/projects/cthulhuproject/wheres-cthulhu-arkham-parade,Cthulhu Project
Art,"Yellow sunshine, yellow pee",https://www.kickstarter.com/projects/1820596704/yellow-sunshine-yellow-pee,Sarahlederman
Art,‘Music is my language’ Pin collection.,https://www.kickstarter.com/projects/dbitsco/music-is-my-language-pin-collection,DBits Co.
Art,Caraboo Project's New Home & Programme,https://www.kickstarter.com/projects/273871051/caraboo-projects-new-home-and-programme,Caraboo Projects
Public Art,Bias by Boon & Baum,https://www.kickstarter.com/projects/boonandbaum/bias-by-boon-and-baum,Boon & Baum
Social Practice,A Collective Arts Grimoire: Help realise our first bookwork,https://www.kickstarter.com/projects/fourthland/a-collective-arts-grimoire-help-realise-our-first,Fourthland
Art,Dogsy Ma Bone: The Album,https://www.kickstarter.com/projects/1358582507/dogsy-ma-bone-the-album,Marvin Gaye Chetwynd
Ceramics,Cardboard Ceramics,https://www.kickstarter.com/projects/2141199654/cardboard-ceramics,Ray Gonzalez Brown
Art,3rd Rail Print Space,https://www.kickstarter.com/projects/119329861/3rd-rail-print-space,3rd Rail Print Space
Ceramics,Cardboard Ceramics,https://www.kickstarter.com/projects/2141199654/cardboard-ceramics,Ray Gonzalez Brown
Art,3rd Rail Print Space,https://www.kickstarter.com/projects/119329861/3rd-rail-print-space,3rd Rail Print Space
Digital Art,Cat Cafe 💖 A collection of cat food themed enamel pins,https://www.kickstarter.com/projects/milkoe/cat-cafe-a-set-of-4-cat-food-themed-enamel-pins,bethany stapleton
Sculpture,Degree Show Catalogue - RCA Sculpture,https://www.kickstarter.com/projects/sculpturecatalogue/degree-show-catalogue-rca-sculpture,RCA Sculpture
Digital Art,Sweet Anime Adventure Pins,https://www.kickstarter.com/projects/darkdevil/sweet-anime-adventure-pins,Dark DeviL
Conceptual Art,No Wall Space,https://www.kickstarter.com/projects/nowallspace/no-wall-space,Jessica Page
Sculpture,100 MEDALS,https://www.kickstarter.com/projects/world-record-vase/100-medals,Emmely Elgersma
Art,PEACHY CLEAN ZINE ((dirty)),https://www.kickstarter.com/projects/peachycleanzine/peachy-clean-zine-dirty,PEACHY CLEAN ZINE ((dirty))
Illustration,Running Back to Love,https://www.kickstarter.com/projects/gran/running-back-to-love,Ee
Art,Coffins & Crucifixes - Laser engraved occult woodcuts,https://www.kickstarter.com/projects/607261684/coffins-and-crucifixes-laser-engraved-occult-woodcuts,Neil Hampton
Art,London Underground: DRAWN - the Tube in charcoal,https://www.kickstarter.com/projects/1173912640/london-underground-drawn-the-tube-in-charcoal,Kinga Markus
Performance Art,"Pepita Coffee Creative Hub, Arts and Music space",https://www.kickstarter.com/projects/718768111/pepita-coffee-creative-hub-arts-and-music-space,Andres Puentes
Art,Bamboo Cats: Cats drawn using bamboo dipped in Indian ink,https://www.kickstarter.com/projects/958250071/bamboo-cats-cats-drawn-using-bamboo-dipped-in-indian-ink,Hazeelin Hassan
Art,Video Games & Anime Mash Up Enamel Pins!,https://www.kickstarter.com/projects/illustratorjake/video-games-and-anime-mash-up-enamel-pins,Jake Davies
Art,PEACHY CLEAN ZINE ((dirty)),https://www.kickstarter.com/projects/peachycleanzine/peachy-clean-zine-dirty,PEACHY CLEAN ZINE ((dirty))
Art,"AC Enamel Pins ""Cookie Crossing"" Beau's Bakery & Friends!",https://www.kickstarter.com/projects/highlandbilby/ac-enamel-pins-cookie-crossing-beaus-bakery-and-friends,Emma Bilby Grey
Illustration,Running Back to Love,https://www.kickstarter.com/projects/gran/running-back-to-love,Ee
Art,London Underground: DRAWN - the Tube in charcoal,https://www.kickstarter.com/projects/1173912640/london-underground-drawn-the-tube-in-charcoal,Kinga Markus
Art,Coffins & Crucifixes - Laser engraved occult woodcuts,https://www.kickstarter.com/projects/607261684/coffins-and-crucifixes-laser-engraved-occult-woodcuts,Neil Hampton
Art,Let me see your geometry: drawings from chance structures,https://www.kickstarter.com/projects/647122716/let-me-see-your-geometry-drawings-from-chance-stru,Peter J. Evans
Illustration,PlayStation & XBOX Controller Enamel Pins,https://www.kickstarter.com/projects/bylittleandco/playstation-and-xbox-controller-enamel-pins,Little and Co.
Illustration,GameBoy Color Enamel Pins,https://www.kickstarter.com/projects/bylittleandco/gameboy-color-enamel-pins,Little and Co.
Mixed Media,"""Your"" Urushi lacquer Parker ""51"" fountain pen",https://www.kickstarter.com/projects/yukheiwong/your-urushi-lacquer-parker-51-fountain-pen,Yukhei
Illustration,Daisy Enamel Pin & Keyring,https://www.kickstarter.com/projects/bylittleandco/daisy-enamel-pin-and-keyring,Little and Co.
Illustration,Terrarium Enamel Pins,https://www.kickstarter.com/projects/bylittleandco/terrarium-enamel-pins,Little and Co.
Art,Cute Chibi Dim Sums Enamel Pins,https://www.kickstarter.com/projects/hungrydesignsoju/cute-chibi-dim-sums-enamel-pins,Hungry Design
Illustration,Tarot Deck of Famous Witches,https://www.kickstarter.com/projects/rachelford/tarot-deck-of-famous-witches,Rachel Ford
Art,The T.o.M.E - P is for Potions,https://www.kickstarter.com/projects/1111318456/the-tome-p-is-for-potions,Alarm Eighteen
Illustration,Silverpasta's Make/100 Wildlife Inspired Tea Towels,https://www.kickstarter.com/projects/plasticfreeseas/silverpastas-100-wildlife-inspired-tea-towels,Jess Smith
Illustration,Retro Game Console Enamel Pins,https://www.kickstarter.com/projects/bylittleandco/retro-game-console-enamel-pins,Little and Co.
Illustration,Otome Boys Enamel Pins,https://www.kickstarter.com/projects/theartthatran/otome-boys-enamel-pins,Kiwi
Art,Monochromatica Tarot,https://www.kickstarter.com/projects/monochromaticatarot/monochromatica-tarot,Bethan Hamilton
Illustration,"A Collective Guide to Monsters, Myths and Legends",https://www.kickstarter.com/projects/whytesunset/a-collective-guide-to-monsters-myths-and-legends,Whyte Sunset
Illustration,'HALLOW': Inktober 2018 Art Book,https://www.kickstarter.com/projects/536820283/hallow-inktober-2018-art-book,Stéphanie
Illustration,Vintage 92 - A Star Wars Action Figure Tribute,https://www.kickstarter.com/projects/nickholmes/vintage-92-a-star-wars-action-figure-tribute-poster,Nick Holmes
Mixed Media,Dance Life Reflection Cards,https://www.kickstarter.com/projects/jenninolanowens/dance-life-reflection-cards,Jenni Nolan-Owens
Art,Artis Opus - Series M: Brush Set,https://www.kickstarter.com/projects/artis-opus/artis-opus-series-m-brush-set,Artis Opus
Mixed Media,Dance Life Reflection Cards,https://www.kickstarter.com/projects/jenninolanowens/dance-life-reflection-cards,Jenni Nolan-Owens
Illustration,A Compendium of Witches ~ ORACLE DECK,https://www.kickstarter.com/projects/natasailincic/a-compendium-of-witches-oracle-deck,Natasa Ilincic
Mixed Media,Strange the Dreamer Duology Inspired Enamel Pin Set,https://www.kickstarter.com/projects/alyesasworld/strange-the-dreamer-duology-inspired-enamel-pin-set,Victoria Alyesa
Art,Hocus Pocus Magic Pin collection,https://www.kickstarter.com/projects/hocuspocuspins/hocus-pocus-magic-pin-collection,Georgina Swift
Illustration,Bunny Enamel Pins,https://www.kickstarter.com/projects/starpatches/bunny-enamel-pins-0,Starpatches
Art,'I Heart Seaside' Enamel Pin,https://www.kickstarter.com/projects/wildflowerpins/i-heart-seaside-enamel-pin,Evelina
Illustration,Butterfly Pins Take II // Enamel Pins by Darwin Designs,https://www.kickstarter.com/projects/darwindesigns/butterfly-pins-take-ii-enamel-pins-by-darwin-desig,Alexandra Jones
Art,Memo Pads - Animals and Pokemon,https://www.kickstarter.com/projects/ellesdoodlebox/memo-pads-animals-and-pokemon,Eleanor loat
Illustration,Wellbeing Cards,https://www.kickstarter.com/projects/wellbeingcards/wellbeing-cards,Sarah Joy Marshall
Illustration,The Masonry - A Sketchbook by Sarah Mason,https://www.kickstarter.com/projects/1820385553/the-masonry-a-sketchbook-by-sarah-mason,Sarah Mason
Art,"Tartarus, Asphodel & Elysium Hard Enamel Pins",https://www.kickstarter.com/projects/sartizan/tartarus-asphodel-and-elysium-hard-enamel-pins-0,Sabrina Nelson
Art,Magical Anime Series Pins,https://www.kickstarter.com/projects/1651806751/magical-anime-series-pins,YacilArt
Art,"Tartarus, Asphodel & Elysium Hard Enamel Pins",https://www.kickstarter.com/projects/sartizan/tartarus-asphodel-and-elysium-hard-enamel-pins-0,Sabrina Nelson
Art,Magical Disney Stained Glass Window Pins,https://www.kickstarter.com/projects/1136199212/magical-disney-stained-glass-window-pins,Joanne Cumming
Illustration,Wellbeing Cards,https://www.kickstarter.com/projects/wellbeingcards/wellbeing-cards,Sarah Joy Marshall
Art,Galaxy Wars pins,https://www.kickstarter.com/projects/starsailorstore/galaxy-wars-pins,Starsailorstore
Illustration,Dragons of the Dark Woods,https://www.kickstarter.com/projects/dragonsofwales/dragons-of-the-dark-woods,Andy Frazer
Illustration,NOVOSAURS,https://www.kickstarter.com/projects/dragonsofwales/novosaurs,Andy Frazer
Digital Art,Degree Show Work: Memory Tenderizer,https://www.kickstarter.com/projects/emilylynnspare/degree-show-work-memory-tenderizer,Emily Lynn Spare
Illustration,Comms Bureau Presents 'Pick Me Up Radio',https://www.kickstarter.com/projects/926987513/comms-bureau-presents-pick-me-up-radio,Joe Rogers
Sculpture,Sculpture Exhibition Showcasing Emerging Artists,https://www.kickstarter.com/projects/pop-up-exhibition/sculpture-exhibition-showcasing-emerging-artists,Becky Bick
Installations,"Order, Disorder (and the anxiety of) Choice Art Exhibition",https://www.kickstarter.com/projects/1952659271/order-disorder-and-the-anxiety-of-choice-art-exhib,Rachel Smith
Conceptual Art,"9 Ways To Say It’s Over, a film and photography exhibition",https://www.kickstarter.com/projects/2113347273/9-ways-to-say-its-over-a-film-and-photography-exhi,Natasha Cox and Keira Greene
Art,Painters Paradise By Mia,https://www.kickstarter.com/projects/1465102441/painters-paradise-by-mia,Mia Hughes
Public Art,Chorlton Art Market Mural - Regenerate a neglected area,https://www.kickstarter.com/projects/1820613655/chorton-art-market-mural-regenerate-a-neglected-ar,Alice de Ville
Illustration,Little Dot Creations at Spring Fling 2014,https://www.kickstarter.com/projects/thewhitedinosaur/little-dot-creations-at-spring-fling-2014,Suzi Plunkett
Sculpture,"""Icarus had a sister""",https://www.kickstarter.com/projects/mastersandmunn/icarus-had-a-sister,Masters & Munn
Art,NAMING RIGHTS: Be a patron of the 2017 programme,https://www.kickstarter.com/projects/457968493/naming-rights-be-a-patron-of-the-2017-programme,Dustin Ericksen
Illustration,SHAKESPEARE ARTWORK EXHIBITION,https://www.kickstarter.com/projects/1090369604/shakespeare-artwork-exhibition,GAVIN DOBSON
Digital Art,English Rose digital artwork,https://www.kickstarter.com/projects/tattoofixingbook/english-rose-digital-artwork,Mike Spence
Painting,Original Watercolor Art - 30 days - 30 paintings,https://www.kickstarter.com/projects/2038680289/original-watercolor-art-30-days-30-paintings,VlaDePas
Illustration,"Down at the Lido - - - Adventures, Goggles and Desk Tidies",https://www.kickstarter.com/projects/pen-on-paper/down-at-the-lido-adventures-goggles-and-desk-tidie,Pen On Paper
Art,Graveland Exhibition,https://www.kickstarter.com/projects/230706648/graveland-exhibition,Carla Conte
Illustration,Wonderbeasts : An interactive inky artwork,https://www.kickstarter.com/projects/johannabasford/wonderbeasts-an-interactive-inky-artwork,Johanna Basford
Ceramics,Jelly Rex - Snowleopard Mug,https://www.kickstarter.com/projects/843806576/jelly-rex-snowleopard-mug,Stacey Anthony
Installations,Lumiscopic Dichroic Light Art Installation,https://www.kickstarter.com/projects/1392245701/lumiscopic-dichroic-light-art-installation,Lisa Alcock
Performance Art,Devised Graduate Showcase,https://www.kickstarter.com/projects/1734752626/devised-graduate-showcase,Jade Moore
Performance Art,The Laud of the Rings,https://www.kickstarter.com/projects/864301618/the-laud-of-the-rings,Josh Gardner
Illustration,TWELVE,https://www.kickstarter.com/projects/533107395/twelve,Grey Rae
Illustration,Cult of Woodoo Badge Set 1,https://www.kickstarter.com/projects/1495532811/cult-of-woodoo-badge-set-1,Alisdair Wood
Illustration,Mat Roff X Blue Deer Poster,https://www.kickstarter.com/projects/bluedeer/mat-roff-x-blue-deer-poster,Blue Deer Design
Illustration,New Designers 'One Year In' London 2018,https://www.kickstarter.com/projects/147565894/new-designers-one-year-in-london-2018,Paula Caffrey
